snapshot_id,agent_id,version,plane,epoch_index,epoch_hash
claude-code/2.0.41,claude-code,2.0.41,instruction,38,cbc1e7326379c81c
claude-code/2.0.42,claude-code,2.0.42,instruction,38,cbc1e7326379c81c
claude-code/2.0.43,claude-code,2.0.43,instruction,39,73517aae742b20e7
claude-code/2.0.44,claude-code,2.0.44,instruction,39,73517aae742b20e7
claude-code/2.0.45,claude-code,2.0.45,instruction,40,fb1d162a622398ba
claude-code/2.0.46,claude-code,2.0.46,instruction,40,fb1d162a622398ba
claude-code/2.0.47,claude-code,2.0.47,instruction,41,ef13746c4edd6589
claude-code/2.0.49,claude-code,2.0.49,instruction,41,ef13746c4edd6589
claude-code/2.0.50,claude-code,2.0.50,instruction,41,ef13746c4edd6589
claude-code/2.0.51,claude-code,2.0.51,instruction,41,ef13746c4edd6589
claude-code/2.0.52,claude-code,2.0.52,instruction,41,ef13746c4edd6589
claude-code/2.0.53,claude-code,2.0.53,instruction,41,ef13746c4edd6589
claude-code/2.0.54,claude-code,2.0.54,instruction,41,ef13746c4edd6589
claude-code/2.0.55,claude-code,2.0.55,instruction,41,ef13746c4edd6589
claude-code/2.0.56,claude-code,2.0.56,instruction,42,458bcbac00a72363
claude-code/2.0.57,claude-code,2.0.57,instruction,42,458bcbac00a72363
claude-code/2.0.58,claude-code,2.0.58,instruction,43,5fd855840a16a7b2
claude-code/2.0.59,claude-code,2.0.59,instruction,43,5fd855840a16a7b2
claude-code/2.0.60,claude-code,2.0.60,instruction,44,eaa442e6c03c455f
claude-code/2.0.61,claude-code,2.0.61,instruction,44,eaa442e6c03c455f
claude-code/2.0.62,claude-code,2.0.62,instruction,45,33027016d770daee
claude-code/2.0.63,claude-code,2.0.63,instruction,45,33027016d770daee
claude-code/2.0.64,claude-code,2.0.64,instruction,45,33027016d770daee
claude-code/2.0.65,claude-code,2.0.65,instruction,45,33027016d770daee
claude-code/2.0.66,claude-code,2.0.66,instruction,45,33027016d770daee
claude-code/2.0.67,claude-code,2.0.67,instruction,45,33027016d770daee
claude-code/2.0.68,claude-code,2.0.68,instruction,46,a970817f66ca966c
claude-code/2.0.69,claude-code,2.0.69,instruction,46,a970817f66ca966c
claude-code/2.0.70,claude-code,2.0.70,instruction,46,a970817f66ca966c
claude-code/2.0.71,claude-code,2.0.71,instruction,47,1aa16521b56e082c
claude-code/2.0.72,claude-code,2.0.72,instruction,47,1aa16521b56e082c
claude-code/2.0.73,claude-code,2.0.73,instruction,48,9592c52aeb1dedd7
claude-code/2.0.74,claude-code,2.0.74,instruction,48,9592c52aeb1dedd7
claude-code/2.0.75,claude-code,2.0.75,instruction,49,1a39f57ced414954
claude-code/2.0.76,claude-code,2.0.76,instruction,49,1a39f57ced414954
claude-code/2.0.77,claude-code,2.0.77,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.0,claude-code,2.1.0,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.1,claude-code,2.1.1,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.2,claude-code,2.1.2,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.3,claude-code,2.1.3,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.4,claude-code,2.1.4,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.5,claude-code,2.1.5,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.6,claude-code,2.1.6,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.7,claude-code,2.1.7,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.8,claude-code,2.1.8,instruction,50,5ad5b9fbfd3c33c7
claude-code/2.1.9,claude-code,2.1.9,instruction,51,71096dfe26d6573b
claude-code/2.1.10,claude-code,2.1.10,instruction,51,71096dfe26d6573b
claude-code/2.1.11,claude-code,2.1.11,instruction,51,71096dfe26d6573b
claude-code/2.1.12,claude-code,2.1.12,instruction,51,71096dfe26d6573b
claude-code/2.1.14,claude-code,2.1.14,instruction,51,71096dfe26d6573b
claude-code/2.1.15,claude-code,2.1.15,instruction,52,2b461c028f24d26d
claude-code/2.1.16,claude-code,2.1.16,instruction,53,7459e8b6d692f3b8
claude-code/2.1.17,claude-code,2.1.17,instruction,54,db23a57c4e4afc68
claude-code/2.1.18,claude-code,2.1.18,instruction,55,ef73e2121dffe185
claude-code/2.1.19,claude-code,2.1.19,instruction,56,dc1d82897fbced47
claude-code/2.1.20,claude-code,2.1.20,instruction,57,fc41e9df0dc0a7f9
claude-code/2.1.21,claude-code,2.1.21,instruction,58,bc555a3fb7f7c99d
claude-code/2.1.22,claude-code,2.1.22,instruction,59,32d531e2f1276b22
claude-code/2.1.23,claude-code,2.1.23,instruction,60,38144fd60931b80e
claude-code/2.1.25,claude-code,2.1.25,instruction,61,dc1b320792634f0f
claude-code/2.1.26,claude-code,2.1.26,instruction,62,58345623c25c0f3f
claude-code/2.1.27,claude-code,2.1.27,instruction,63,04f8ce5a23eb0488
